product_id,brand,category,season,current_price,markdown_percentage,stock_quantity,customer_rating,is_returned,predicted_return_risk
FB002094,Mango,Bottoms,Fall,83.96,22.2,35,3.7,0,0.1138
FB002095,Forever21,Accessories,Summer,45.52,0.0,41,1.6,0,0.2092
FB002096,Gap,Bottoms,Winter,77.69,30.7,10,1.0,0,0.1235
FB002097,Uniqlo,Shoes,Spring,103.9,0.0,27,2.1,0,0.0939
FB002098,Banana Republic,Outerwear,Winter,168.02,0.0,30,1.6,1,0.2864
FB002099,Mango,Shoes,Fall,80.41,0.0,46,2.8,0,0.0924
FB002100,Forever21,Bottoms,Spring,102.76,0.0,35,2.2,0,0.106
FB002101,Forever21,Tops,Fall,81.2,0.0,27,1.7,0,0.0517
FB002102,Uniqlo,Accessories,Fall,68.95,0.0,47,3.6,0,0.097
FB002103,Zara,Bottoms,Summer,43.04,0.0,26,4.8,1,0.3615
FB002104,Zara,Tops,Spring,81.82,0.0,1,3.5,0,0.0654
FB002105,Mango,Accessories,Summer,53.7,0.0,16,1.4,1,0.186
FB002106,Mango,Tops,Summer,100.11,0.0,41,4.7,0,0.178
FB002107,Ann Taylor,Accessories,Winter,14.81,38.5,43,4.1,0,0.2598
FB002108,Ann Taylor,Accessories,Spring,74.77,0.0,26,2.9,0,0.2009
FB002109,H&M,Dresses,Spring,105.98,0.0,32,2.5,1,0.141
FB002110,Zara,Shoes,Summer,75.36,7.7,23,2.6,0,0.1298
FB002111,Forever21,Shoes,Fall,84.97,8.3,5,3.3,0,0.1089
FB002112,Mango,Accessories,Summer,41.04,0.0,43,,0,0.1568
FB002113,Forever21,Outerwear,Fall,160.12,5.8,12,2.1,0,0.0777
FB002114,Mango,Accessories,Winter,32.4,51.0,17,2.2,0,0.1975
FB002115,Banana Republic,Dresses,Spring,119.59,14.5,13,1.3,0,0.0911
FB002116,Zara,Accessories,Winter,35.19,49.9,0,4.6,1,0.1528
FB002117,Zara,Shoes,Winter,78.07,39.9,28,1.3,0,0.126
FB002118,Zara,Bottoms,Spring,75.78,0.0,12,3.6,0,0.1853
FB002119,H&M,Bottoms,Winter,93.41,0.0,4,3.2,1,0.2221
FB002120,Banana Republic,Tops,Spring,66.9,0.0,1,2.8,0,0.0853
FB002121,Mango,Tops,Fall,103.16,6.6,6,,0,0.0763
FB002122,Zara,Bottoms,Fall,52.73,0.0,10,4.5,0,0.1057
FB002123,Ann Taylor,Outerwear,Fall,89.13,0.0,17,4.1,0,0.0874
FB002124,Banana Republic,Outerwear,Summer,96.03,44.1,25,,1,0.3836
FB002125,Gap,Shoes,Winter,129.0,0.0,13,3.8,1,0.0984
FB002126,Zara,Shoes,Summer,160.59,0.0,8,2.9,0,0.0855
FB002127,Banana Republic,Tops,Summer,56.38,0.0,9,,0,0.1803
FB002128,Gap,Outerwear,Winter,80.15,26.6,21,3.9,1,0.3355
FB002129,Uniqlo,Accessories,Spring,21.43,0.0,38,1.9,0,0.1776
FB002130,H&M,Shoes,Winter,87.11,0.0,36,2.3,0,0.1338
FB002131,Forever21,Accessories,Fall,36.29,0.0,47,2.8,0,0.1649
FB002132,H&M,Dresses,Spring,105.59,0.0,37,4.7,0,0.0914
FB002133,Zara,Dresses,Fall,93.5,0.0,4,3.7,0,0.1004
FB002134,Ann Taylor,Accessories,Winter,37.76,9.5,9,3.9,0,0.1525
FB002135,Mango,Accessories,Summer,31.23,58.1,35,4.8,0,0.1752
FB002136,Uniqlo,Dresses,Spring,85.49,0.0,0,3.7,0,0.0837
FB002137,Zara,Dresses,Summer,131.05,0.0,23,4.9,0,0.1171
FB002138,Forever21,Bottoms,Summer,63.5,0.0,17,2.6,0,0.1655
FB002139,Uniqlo,Tops,Fall,75.54,0.0,7,3.3,0,0.0642
FB002140,Mango,Tops,Fall,110.77,0.0,48,2.6,0,0.0785
FB002141,Mango,Shoes,Summer,178.7,6.3,1,2.0,0,0.0931
FB002142,Mango,Tops,Fall,83.16,17.3,21,3.6,0,0.0876
FB002143,Forever21,Outerwear,Summer,202.53,8.6,5,,0,0.1484
FB002144,Gap,Bottoms,Summer,55.21,0.0,21,1.8,1,0.3948
FB002145,Uniqlo,Accessories,Fall,17.87,0.0,47,,0,0.1662
FB002146,Uniqlo,Bottoms,Summer,56.57,0.0,43,4.4,1,0.3678
FB002147,Gap,Accessories,Spring,47.74,0.0,17,2.9,0,0.1345
FB002148,Banana Republic,Dresses,Fall,139.27,8.9,19,2.2,0,0.1118
FB002149,Banana Republic,Outerwear,Winter,124.36,37.7,6,,0,0.1226
FB002150,Gap,Accessories,Summer,57.25,0.0,22,5.0,0,0.3172
FB002151,H&M,Dresses,Fall,60.08,55.3,12,3.2,0,0.0568
FB002152,Ann Taylor,Bottoms,Fall,62.96,43.5,22,4.8,0,0.175
FB002153,Uniqlo,Accessories,Spring,9.71,36.8,46,2.3,0,0.1962
FB002154,Gap,Tops,Fall,48.21,51.8,43,5.0,0,0.0936
FB002155,Uniqlo,Shoes,Summer,140.39,19.2,38,,0,0.1128
FB002156,Gap,Bottoms,Winter,32.21,15.2,25,3.6,0,0.2259
FB002157,Forever21,Dresses,Summer,154.11,0.0,50,3.1,0,0.1167
FB002158,Ann Taylor,Accessories,Spring,37.06,46.9,26,3.8,0,0.2305
FB002159,Gap,Dresses,Winter,171.16,0.0,26,4.3,0,0.1556
FB002160,Zara,Outerwear,Summer,118.57,0.0,6,1.4,1,0.2453
FB002161,Mango,Dresses,Winter,118.46,0.0,40,2.3,0,0.1493
FB002162,Zara,Shoes,Summer,122.7,0.0,9,,0,0.0867
FB002163,Gap,Accessories,Spring,68.2,0.0,2,3.8,0,0.1107
FB002164,H&M,Shoes,Spring,178.56,0.0,46,2.6,0,0.1548
FB002165,Uniqlo,Accessories,Summer,20.9,31.4,40,2.4,0,0.2343
FB002166,Banana Republic,Accessories,Summer,76.08,0.0,6,4.9,0,0.2157
FB002167,Banana Republic,Shoes,Winter,96.99,16.5,11,3.0,0,0.0864
FB002168,H&M,Shoes,Winter,98.22,0.0,27,3.3,0,0.138
FB002169,Ann Taylor,Shoes,Winter,66.58,0.0,45,3.4,0,0.2041
FB002170,Uniqlo,Accessories,Spring,69.22,0.0,42,3.8,0,0.1556
FB002171,Uniqlo,Tops,Winter,85.01,0.0,39,4.3,0,0.1115
FB002172,Mango,Tops,Summer,31.41,0.0,10,2.1,0,0.0797
FB002173,Banana Republic,Dresses,Winter,50.58,0.0,1,3.1,1,0.2285
FB002174,Banana Republic,Accessories,Winter,35.88,54.8,40,2.6,0,0.1774
FB002175,Ann Taylor,Bottoms,Summer,105.52,0.0,20,4.9,1,0.2927
FB002176,Ann Taylor,Shoes,Summer,154.02,0.0,23,1.3,0,0.1933
